,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.0629921261406946,2.3186029802782957,0.17292700212615167,2.3022623705914644
1,0.49803149606299213,2.241068869438071,0.34727143869596033,2.262679974463373
2,0.6158136486068485,1.926099524410378,0.4649184975194897,2.0241516789251146
3,0.6889763782656412,1.5808901452016955,0.4365698086463501,2.104333194824164
4,0.7237532806834523,1.2929778493295505,0.515946137491141,2.150487148042565
5,0.7260498684535189,1.230326866227498,0.515946137491141,2.1515994467353416
6,0.7926509186351706,0.9627527220668443,0.4238128986956801,2.4046530105981483
7,0.8185695541186595,0.8488875636904258,0.4542877391920624,2.5138132633848618
8,0.8497375331212842,0.6592473098299322,0.5542168674698795,2.250666941441516
9,0.8585958003684917,0.6028874494585152,0.4833451452870305,2.7317466042634866
10,0.8612204725973875,0.5574350960924244,0.481218993621545,2.663844145313011
11,0.8733595797396082,0.48593745331751703,0.5223245924875974,2.437088266822947
12,0.9012467190036624,0.36507040199645235,0.554925584691708,2.601267208492424
13,0.8989501315464811,0.36793240893074847,0.6272147413182141,2.2746441357489875
14,0.8986220475569797,0.3370636389871908,0.5152374202693125,2.663334495535491
15,0.9297900264031618,0.22156684198404547,0.5556343019135365,2.7280499079627063
16,0.9402887137543186,0.18427097097312997,0.49043231750531535,3.033964499271482
17,0.9307742780587804,0.2539015311229573,0.5903614457831325,2.4755556903182825
18,0.9091207347516939,0.2722580063687222,0.554925584691708,2.4812049872105284
19,0.9281496066120979,0.21365827705290688,0.6165839829907866,2.6751975679359563
20,0.953083989657755,0.1544183545068806,0.48263642806520196,2.9609810633163747
21,0.9419291340147103,0.1832953935533058,0.5776045357902198,2.801171627076023
22,0.941601050025209,0.17669079708927884,0.5145287030474841,2.8562549771143693
23,0.9468503933879021,0.17958312104223906,0.5634301913536499,2.7793432339427904
24,0.9229002624671916,0.26729319719817696,0.332388377037562,3.5171868268751574
25,0.8822178476125863,0.28957223880478716,0.5194897236002834,2.3685849689179537
26,0.927165354174266,0.24385724159989144,0.4358610914245216,2.7392139267295197
27,0.9232283466131356,0.2207301327875593,0.5336640680368533,2.4667340224406806
28,0.9681758528619301,0.10093729381799071,0.5457122608079377,2.8757597454404427
29,0.9603018372703412,0.08874716865891234,0.6059532246633593,2.7036789903815897
30,0.9438976374823903,0.16115722549086794,0.5442948263642806,2.5974793818605697
31,0.9465223095548434,0.1513778871986184,0.5960311835577604,2.5631674262794433
32,0.9668635170603674,0.10251816894047529,0.6073706591070163,2.542708306477542
33,0.9698162732787645,0.10349020225013023,0.4939759036567007,2.942913996991665
34,0.9757217850897881,0.07702970976044186,0.5818568391211907,2.9211302431969237
35,0.9671916013627541,0.08632065578708499,0.5818568391211907,2.971554693454975
36,0.9888451443569554,0.03746871169157854,0.5627214741318214,3.027484887599692
37,0.9924540682414699,0.017462503773666274,0.592487597448618,3.096583828845906
38,0.9973753280839895,0.008291810407520826,0.5761871013465627,3.201689608960737
39,0.9990157480314961,0.00563171717614483,0.5861091424521616,3.22698743240645
40,0.9993438320209974,0.004491482223347416,0.5846917080085046,3.2771082742812405
41,1.0,0.0038004805739685465,0.5768958185683912,3.3215241287308968
42,1.0,0.0033364182367451546,0.5832742735648476,3.3560612145376205
43,1.0,0.002943481132265894,0.5768958185683912,3.399557738279326
44,1.0,0.002640913002280973,0.5811481218993622,3.4357689517327983
45,1.0,0.0024009177282824134,0.5811481218993622,3.468632277692379
46,1.0,0.0021915182903937,0.5804394046775336,3.5035470280871617
47,1.0,0.002014738110656755,0.5797306874557052,3.534824716872994
48,1.0,0.0018728176474673893,0.5740609496810772,3.5631403062857756
49,1.0,0.0017271717940640495,0.5804394046775336,3.5806815434721053
50,1.0,0.0016101993980335947,0.5747696669029058,3.608343958284526
51,1.0,0.0015022131324723715,0.5761871013465627,3.6303464633225815
52,1.0,0.001406220870772059,0.5790219702338767,3.6486142498818266
53,1.0,0.0013146864792962713,0.5783132530120482,3.6664675952055634
54,1.0,0.001236559275606173,0.5747696669029058,3.685823986215025
55,1.0,0.001158204089771966,0.5776045357902198,3.697421382973008
56,1.0,0.0010970215113916657,0.5761871013465627,3.715276543138259
57,1.0,0.0010353948441554066,0.5768958185683912,3.728202940986502
58,1.0,0.0009796635417042793,0.5761871013465627,3.7509507463056075
59,1.0,0.0009285849328103947,0.5761871013465627,3.758628177237552
60,1.0,0.0008748194876217389,0.5747696669029058,3.7776083452487628
61,1.0,0.0008319611074476261,0.5747696669029058,3.7867361428886817
62,1.0,0.0007863679863793624,0.5747696669029058,3.8017992051224567
63,1.0,0.0007492801844597039,0.5747696669029058,3.8101148545002848
64,1.0,0.0007079200253252361,0.5733522324592487,3.8270035562715052
65,1.0,0.0006714742158642258,0.5726435152374203,3.8372627246698143
66,1.0,0.0006361932842381142,0.5733522324592487,3.8483838014920093
67,1.0,0.0006051211513388227,0.5733522324592487,3.8632478746558117
68,1.0,0.0005736380752562264,0.5726435152374203,3.873812463674464
69,1.0,0.0005419134210338058,0.5726435152374203,3.8841274282294775
70,1.0,0.000509740147306376,0.5726435152374203,3.896406381924529
71,1.0,0.0004823359630554621,0.5747696669029058,3.907348621789494
72,1.0,0.00045690933320967093,0.5726435152374203,3.925952952270859
73,1.0,0.00043352256486867006,0.5733522324592487,3.935197839834213
74,1.0,0.00041324151560326235,0.5726435152374203,3.9467150597708294
75,1.0,0.0003941162343300742,0.5733522324592487,3.9557656192530137
76,1.0,0.0003762137241969545,0.5733522324592487,3.9672980896570644
77,1.0,0.00035842097904582035,0.5726435152374203,3.977738059261976
78,1.0,0.0003434252763121802,0.5726435152374203,3.9907790747305603
79,1.0,0.00032687517649340113,0.5719347980155918,4.000038518880352
