,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.169568166409632,2.305818450335003,0.16743330313398297,2.3350534719837404
1,0.3022835179843327,2.2847140600259235,0.04875804978425391,2.4239259150012877
2,0.32285778883784816,2.2864577492626172,0.2069917203586038,2.365792074879047
3,0.3158489712965642,2.261430899374037,0.20975161007268778,2.349890805211984
4,0.315622880408027,2.2513354715113993,0.07359705621371493,2.3685065002318577
5,0.3423016052655227,2.2291144876762563,0.16559337634720053,2.3284551635617605
6,0.38390232875636604,2.2113968394014485,0.23367065391413314,2.3244836587037314
7,0.38164141985751804,2.1957059476323293,0.2290708376874371,2.3707154097640415
8,0.39882432738634466,2.184874130001495,0.22447102129623883,2.3253448315465133
9,0.40764187203929514,2.175199371453677,0.3597056119126142,2.1502736976855155
10,0.41781596205715893,2.139903646854424,0.25390984375704945,2.2102230604131394
11,0.43386841512308544,2.119380336307897,0.16191352419932173,2.5365922071567453
12,0.39927650919710916,2.105952754781819,0.3109475627829421,2.128100859976297
13,0.434546687775221,2.0615430972491513,0.33946642293333457,2.2523027364551855
14,0.4112593262761043,2.042546316465856,0.43238270595299616,1.895595415754941
15,0.47162559349532046,1.9797703698833362,0.2658693656914807,2.3677595327398375
16,0.4915215916865933,1.9337909250757475,0.24655013884440846,2.3053891476733814
17,0.42618132489934485,1.9798721161675406,0.30174793050776083,2.258296951857201
18,0.48835631928076284,1.8527755448108287,0.34866605360461905,2.256313318381533
19,0.48519104681429,1.8476391248295487,0.3505059805559037,2.095899670740389
20,0.522948225193263,1.7340892634455392,0.34682612699604737,2.2595571997852204
21,0.5333484060659739,1.6970839391540624,0.34038638464057785,2.2924085878514324
22,0.539226769201631,1.6689462025672797,0.35786568561933846,2.311199921254401
23,0.5457834049355194,1.5747139268726777,0.2897884092039215,2.400590954949906
24,0.5769839475873421,1.5388008027682605,0.34314627423128513,2.49853236080861
25,0.5912276735517091,1.4811376782528771,0.4020239190706553,2.0941874141965093
26,0.6079583993169374,1.3592196435861503,0.3762649500874499,2.462176775647175
27,0.6199412163757184,1.3701669195780193,0.4204231838677713,2.308209444912838
28,0.6448112141148095,1.2573945646018645,0.44434222768179954,2.143745076689242
29,0.6249152159302747,1.334937143482128,0.3670653181823987,2.2847657192707502
30,0.6927424825183843,1.1189922836303656,0.4158233672024026,2.318495871062222
31,0.6864119375989147,1.1011803143304209,0.44066237402598357,2.203848639648774
32,0.7137689351388671,1.080586751994978,0.4176632936053465,2.197753619358094
33,0.750169568193355,0.9227359758198544,0.500459982971588,2.0874964081045677
34,0.7632828397150361,0.913364432051377,0.48022079179894517,2.2978425440485584
35,0.750169568179879,0.9184828847141361,0.4774609018106908,2.1774022421270964
36,0.7913181098936479,0.8006701537340765,0.5041398360516461,2.2187937567183593
37,0.753560931534889,0.8650380914738997,0.5114995416085876,2.2755977701680203
38,0.756047931281846,0.8929760737802388,0.49954001966044786,2.389461343838956
39,0.8150576532170052,0.6979809025617953,0.5041398361064802,2.277891790307544
40,0.8121184716390696,0.6851459550030113,0.5160993576159473,2.3434981343498333
41,0.816188107632739,0.698222280357209,0.5436982534407692,2.1764404793452425
42,0.8051096540809405,0.6947035115837997,0.5758969656567894,2.203881564004331
43,0.8155098349671275,0.639293664948867,0.5593376278109581,2.347422222534011
44,0.8458060140445872,0.560422305011814,0.5390984370495709,2.4842047814173553
45,0.8340492878271771,0.545373755650986,0.5032198725760038,2.554606104730573
46,0.8123445625276068,0.6724691680322371,0.5611775540493997,2.3534211728588197
47,0.8616323762152385,0.4980287678858125,0.5409383640556897,2.478956951608105
48,0.878589192855528,0.4816298200726752,0.5308187687298301,2.562686892968312
49,0.8785891928690039,0.46892656953577916,0.5354185844630195,2.657124080236833
50,0.751300022649517,0.9982023672795581,0.5041398361064802,2.439430104775942
51,0.8100836536287588,0.6648101857411708,0.5262189524483001,2.5268225514132054
52,0.8779109201899163,0.4245722541712324,0.5740570389796751,2.459819486630325
53,0.9014243726382125,0.33387848863552094,0.5703771861189533,2.4750446698593236
54,0.7813701107980114,0.7739357102191505,0.5022999080310969,2.7288553554636685
